Rating,Review,Comments
5,Great product,"This is honest review. I was Redmi note 4 user before this phone. But when I used this phone, I found nothing outstanding with respect to camera, performance, display and feel... So if u r switching ur phone for just for upgrading, this phone is not for you..READ MORE"
5,Pretty good,Camera is not that good but if we use the Google camera The phone captures really good shots.Main problem: while Playing pubg the phone runs smooth but it gets too much heatedREAD MORE
4,Terrific,Great deal and good job Flipkart such a great fast deliveryREAD MORE
4,"Amazing, cool","Amazing camera. Overall, wonderful phone at this price. Till now, super cool. Size very good, screen beautiful and the phone in hand gives you a complete feelingREAD MORE"
5,Perfect product!,Phone was awesome. Great camera. Display quality was very good. It's totally compete with amoled display. Processor was very good so that pubg runs smoothly at higher frame.READ MORE
5,Fabulous!,It's awesome and definitely worth the price and the best device under 20k till date sustaining all the best specificationsREAD MORE
5,Perfect product!,The affordable beast in the current market.Packed with all the powerful stuff . Ready to rock and rollSpecially the vlog mode is just amazing.READ MORE
4,Super!,"What a amazing phone boss, Smooth touch with beautiful camera and battery I just can't belive that It's really good than betterREAD MORE"
4,Wonderful,This phone is awesome but display is very big .the 120 Hertz refresh rate is awesome and you can feel that. The display is quite bright and it is visible in sunlight.READ MORE
5,Very Good,"The Poco X2 is an excellent comeback for a brand that has been silent for over 16 months. As we mentioned, the smartphone should not be mistaken as a successor to the Poco F1. It's the first handset in the entirely new series which will kickstart a new trend of higher refresh rate displays in mid-range price segment. The handset features a promising quad-lens camera setup and a long-lasting 4,500mAh battery life.READ MORE"
5,Good choice,"Everything is good but display  colors are not attractive as super amoled rest is fine fast ,side fingerprint is very fast and I don't like indisplay fingerprint because first you have to press side button and then touch fingerprint , buttery smooth display,camera is nice ,loves ir blaster ,and ya look in blue color is very sexyREAD MORE"
5,Value-for-money,Value for money smartphone..120 Hz display at this price is amazing ! No need to worry about IPS LCD screen...it's as good as AMOLED . Back finish is very nice .Gaming performance is also great. Overall  it's a fantastic phone😀😀READ MORE
5,Awesome,after using 4 months .. im writing review...   i purchased  for 17k   fabulous phone under 20k  cam and 120refrrsh rate  is awsome  for gaming for over all its kk  some are  telling ..that battery get  draing too fast but its wrong   i compared with mi.note 8pro  both are equal and same time  in 60refesh rate in.. 120refrrsh rate  battery draining some fast so  play games in 60 refresh rate... use the phone in 120refresh rate k i reccomed  its best for over all purpose ...READ MORE
5,Mind-blowing purchase,Look wise awesome and 120hz refresh rate are too fabulousREAD MORE
5,Good choice,"I'm using pocoX2 from 3 days .. It is a quality product but display might be better ...Camera is good, battery life and charging speed is also great but the display is not so cool as amoled. If you're an amoled phone then you don't like it at all.READ MORE"
5,Wonderful,"Excellent phone for an excellent price. Only thing is Phoenix red color is more pinkish than red. Overall a big thumbs up for the camera, fast charging and performance.READ MORE"
5,Worth every penny,Wow best mid range phone this prize segment.....just love it....sony imx 686 sensor assome....must buy.....😍 Paisa vasulREAD MORE
5,Worth the money,"It's not like it has a major battery drain issue, a full charge can last upto to a whole day without gaming. And when you play games mostly you are at your home so you can charge anytime. Other things are best in this price segment.READ MORE"
5,Good choice,"HONEST AND DETAILED REVIEW PROS : 1)120hz Display.2)27w charging quicker than Realme X2 .3)730g processor (Super Smooth)4)Camera - Best under 20k. 5) Battery - Easily lasts a day at 120hz6) Ram Management.7) Ads : Didn't see much ads but still getting some annoying notifications.8) Display : My previous phone has an  amoled screen  . This doesn't have an amoled but still produced accurate colors,  far better than previous LCD displays i used may be because HDR 10. CONS : 1) YOUTU...READ MORE"
5,Mind-blowing purchase,Good cameraREAD MORE
5,Fabulous!,"Value for money, the camera quality is osm, charging speed very fast, display also good & performance is better 😍😍😍READ MORE"
5,Awesome,Awesome phone I am very impressiveREAD MORE
5,Pretty good,value for moneyREAD MORE
5,Really Nice,"Huge battery drain problem plz fix by software update.Otherwise the phone is great, I request POCO team to fix this battery drain problem by software update as soon as possibleREAD MORE"
5,Highly recommended,Camera quality is too goodREAD MORE
5,Must buy!,Best phone to buy under 20k rnREAD MORE
5,Wonderful,Nice camera 😊READ MORE
5,Must buy!,Value and worth for money.Look premium and nice handling product.Performance is so good.Display gives smooth touch.Love POCO❤️READ MORE
5,Highly recommended,Phone with perfectionREAD MORE
4,Classy product,"Value for money...good looking, nyc camera, Display owsome..i just loved itREAD MORE"
5,Super!,"product is good.. value for money.. awesome charging speed 🔥🔥..  camera was too good.. wonderful mobile  .. but one issue..  when i used mobile , phone back side was tempered hot😔😔otherwise mobile was ok..READ MORE"
5,Wonderful,This phone is great 😘😘READ MORE
5,Wonderful,NiceREAD MORE
4,Must buy!,back  camera good  10/10  pointsFront camera ok ok 🤪🤪🤪READ MORE
5,Just wow!,Just awesome...READ MORE
5,Excellent,Superb camera quality but battery department i say less...READ MORE
5,Fabulous!,Great mobile phone in comparison realme x2READ MORE
5,Super!,Poco is amazing loved it.READ MORE
5,Awesome,awesome 👍😊😊READ MORE
5,Worth every penny,"Best Phones Under Rs. 20,000Great Battery Life, Great Camara, Great Performance.READ MORE"
5,Horrible,Overall phone is very nice but it's been only 5_6 months phone backside is broked & finger print is not working i can't change i can't do anything unhappy with the purchase & flipkart experience 🤮🤫Very very very bad 🙄READ MORE
5,Worth every penny,Nice CameraREAD MORE
5,Best in the market!,Super phone......value for money with good camera.....must buyREAD MORE
5,Must buy!,Display is just Awesome !READ MORE
4,Classy product,Reviewing after 6 months....one of the perfect mobile I have ever purchased❤️READ MORE
5,Good quality product,Nice..READ MORE
5,Great product,Don't be so much confused...it's all good about this beastREAD MORE
4,Fabulous!,I just love the Camera 😍READ MORE
4,Brilliant,#osm product camera quality is mind blowingREAD MORE
5,Value-for-money,Very good product thank Flipkart 🧓😀👊🤳READ MORE
5,Excellent,Osam camera qualityREAD MORE
4,Terrific purchase,Best phone in this priceREAD MORE
5,Excellent,Awsm oneREAD MORE
5,Highly recommended,Best mobile in this budget..Love the lookREAD MORE
5,Perfect product!,Awesome mobile.READ MORE
5,Super!,Best phone ever under this price segment no doubt. Greate camera and excellent performance POCO X2READ MORE
5,Must buy!,value for moneyREAD MORE
5,Super!,Beautiful by every means.Received within 24hrs of order.In hand quality is great. Performance is best for the price point.Camera is also good. Received a 200mb update which had fixes for camera.Great budget phone!READ MORE
5,Fabulous!,✓Camera is excellent. 📷✓Processor is also great.🚄💨✓I bought the 6GB and 128 GB variant. 💜✓Battery is also good. 🔋∆ Issues:-✓ Sometime it hangs. It stop working for a couple of seconds and  I have to lock and unlock each time it happens. Even the back and home buttons don't work for a while. ✓ Once the recent menu disappeared. I used to open the apps but was unable to see recent apps. I rebooted phone and it started working again. Hope C Manmohan will fix these by software upda...READ MORE
5,Mind-blowing purchase,best quality services experienceREAD MORE
4,Delightful,I'm using this phone from last 20 days. Now I'm on miui  11.0.7.0. display is very good. Camera and performance is awesome but the problem is battery I'm facing the battery draining issue I hope the poco team solve that problem as soon asREAD MORE
5,Worth every penny,Awesome performance and camera qualityREAD MORE
5,Must buy!,Look wise😍😍Picture quality awesome 🤘READ MORE
5,Delightful,Awesome Design and front camera lookREAD MORE
5,Good quality product,Very heavy in weightREAD MORE
5,Terrific purchase,This product get value for money.... This price range this the best. No comparison required . Can play pubg for long time with no lack.READ MORE
5,Excellent,Osm colourREAD MORE
5,Value-for-money,good one... valve for moneyREAD MORE
5,Best in the market!,Nice mobile badhiyaREAD MORE
5,Classy product,Looking👌👌 so nice camera📷READ MORE
5,Just wow!,Excellent cameraREAD MORE
4,Mind-blowing purchase,i liked the cemra quality of this phone the most and everything  else is very good so i suggest u should buy it 😊READ MORE
5,Brilliant,NiceREAD MORE
5,Just wow!,Best performance Phone at this price.READ MORE
5,Must buy!,GoodREAD MORE
5,Awesome,One of the best in this price rangeREAD MORE
5,Really Nice,Highly recommended phone in this price range... Pubg is good... Small Heating issue while charging... Superb back panel cover... Top 120 Hz refresh rate... 64 mp camera is too awsome..... Attching images samples below.... Totally is too gud and value for money....READ MORE
5,Just wow!,excellent phone 👍 5/5camera awesome 👌 5/5battery 4/5display 5/5performance 5/5READ MORE
3,Awesome,Good phone value for money thank you FlipkartREAD MORE
5,Great product,"Phone is much better than i expected, best in it's classREAD MORE"
5,Wonderful,So goodREAD MORE
3,Terrific purchase,Great phone and best for pubg😍READ MORE
5,Highly recommended,Great performance Best for gaming Good battery backupREAD MORE
5,Classy product,"Very Nice Purchase, It looks better than the picture and the the build quality is also good,battery drain issue is almost fixed by the latest update and camera is just awesome....I'm Happy with it....READ MORE"
4,Worth every penny,Just go for it without any hesitation...no one can beat this (sony imx 686 and 120HZ refresh rate) in this price segment...phone is not so bulky through..READ MORE
5,Just wow!,"Awesome camera Some guys saying battery drain fast but I didn't notice such problems if u r a heavy user battry last for 8-9 hours easily and if u r a low user it will last 1 and half day easily.No lagging issue ,no heating issueREAD MORE"
5,Excellent,By staraxieth     Osm camera..READ MORE
5,Good choice,Excellent Camera in Day & Night ConditionsPerformance ExcellentDisplay ExcellentBattery Backup AverageBattery Charging FastSound Quality SuperREAD MORE
5,Classy product,All the best under 20kREAD MORE
5,Must buy!,best budget phone with great performanceREAD MORE
5,Brilliant,Awesome phone Good battery backups 5/5Camera quality 4/5Screen quality 4/5READ MORE
5,Perfect product!,Got in a first sale and very fast delivery by flipkart on 24 hours . Mobile are awesome.READ MORE
5,Must buy!,Good looking phone overall bestREAD MORE
5,Terrific purchase,Very good phone check this phone unboxing''Tech RM''  channel pe.READ MORE
5,Decent product,Battery drained very fast but phone is very superbREAD MORE
5,Awesome,"Awesome phone!! Nice battery backup, brilliant camera, beautifull LCD panel. Pure value for money..READ MORE"
5,Mind-blowing purchase,Best Phone in this Price segment🔥🔥READ MORE
5,Nice,Battery is a bit of concern 4500 mah hardly lasts a day.Do let me know if any of you are facing battery drain  issueREAD MORE
4,Fabulous!,Great smartphone under 20kREAD MORE
4,Wonderful,poco X2 better than realms x2READ MORE
5,Good choice,Phone is good but display could be better. Front camera needs improvement. Overall a good deal at 17k.READ MORE
4,Fabulous!,Nice cameraREAD MORE
5,Worth every penny,POCO X2 -128GB    👌👌👌Good Phone 👏👏👏 Super mobile😘😘😘 I Love POCO X2READ MORE
5,Highly recommended,Worth for moneyREAD MORE
5,Best in the market!,Great camera phoneREAD MORE
4,Wonderful,The finger print sensor is the hot spec and the display with the touch makes the  cloud nine feeling....no second thought just go for it...READ MORE
5,Worth every penny,I am writing these review after one week of using POCO X2 .About pocox2:Design:geogeous design no way excellentDisplay:dual selfie s at punch hole look really good.  The 120 Hz display is mind blowingCamera: fantastic!!64 Mp sony sensor gives massive shots.Performance: Snapdragon 730G gives a heavy performance in daytoday life.The side mount fingerprint is more faster & reliableI recommend these to those who need an all-rounderIn these price segment............🖤#POCO X2💛.........READ MORE
5,Terrific purchase,"This phone is really good in camera, battery, and performence. Only thing disappointed me it's display and boatware apps. Overall it's value for money mid range flagship phone. Highly recommend for gamers who has low budget like me ?READ MORE"
5,Just wow!,Mobile is genuinely very good!! I am impressed by all the features especially the fingerprint sensor.READ MORE
5,Mind-blowing purchase,Battery consumption in 120 hz so i recommend 60 hz is better and camera is best and charging adapter is heavy waited and mobile is little bit heavyREAD MORE
5,Best in the market!,guys I don't think there is any phone better than this under 20000 it's fab guys the camera is amazing also the wide angle mode is till 0.6    ..the phone phone charges in 55 to 60 minutes and the liquid cooling technology is also fab . I don't find any lag while playing pubg or call of duty guys go for it  it's aswwwwwREAD MORE
4,Just wow!,Camera it's amazing 😍phone all future it's really nycc phone battery it's not issue my phone does not issu hiting phone charging time mind blowing 😍😍😍😍😍READ MORE
5,Terrific,Mind blowing performance and awesome cameraREAD MORE
5,Just wow!,Poco x2 fabulous Smartphone I love Poco😍READ MORE
5,Wonderful,"Phone is just brilliant , only one problem if you play game battery drains so fastREAD MORE"
5,Wonderful,"Using it for 2 full days. Everyone is talking about pros so we must look at cons first:1. Opening recent apps screen is laggy. Don't know why no one is talking about it.2. Front camera is just ok... The second front camera is just a waste and should have been a wide angle lens.2. Talking about back camera, primary camera is amazing. But there is no use of macro and depth camera. I would have taken a single telephoto lens instead of two useless cameras.3. Battery issue.  Poco must optimize...READ MORE"
3,Classy product,5 star product..READ MORE
5,Nice product,WonderfulREAD MORE
4,Excellent,"Super Fast Processor,Fantastic Camera(sometime better than gcam), No complain from LCD Display Quality,Battery is good with 60hz display option, but 120hz consumes more battery.The Double Punch Holes can be devided into two(look at photo), that option is also available. (Check at Android Q theme).READ MORE"
4,Brilliant,I like cemara olso to much good😘😘😍😍😍😍READ MORE
5,Simply awesome,"Don't read negative reviews about battery,mine is doing pretty well with 120hz on .till date no heating issue .phone is just awesome. One thing I don't play pubg . If you need to ask anything just msg me . Hope this helpsREAD MORE"
5,Nice product,Value for moneyREAD MORE
4,Worth every penny,"Received today,first impressionsPremium look and feelAwesome screen with 120 hz refresh rateAwesome cameraOverall super VFM product !!READ MORE"
3,Mind-blowing purchase,Superb And Value for moneyREAD MORE
5,Super!,Camera - Awesome ......Battery - Awesome......Gaming - Awesome.....Display - Awesome......Performance - Awesome...What else do  you need ......Get it yours now.......Thanks flipkart.....READ MORE
5,Must buy!,"Review after 2 month of usesBattery : on gamming 2-3 hours continue gamming on 80% charge on 30-40% brightnessDisplay: best in price , 120 hz make it all worthCamera : excellent cammera front and backPerformance: after hours of gamming no drop no lag excellent performanceREAD MORE"
4,Brilliant,SuperbREAD MORE
5,Wonderful,Looks goods .....now ..... looking forward to it...READ MORE
5,Super!,It looks fabulous so far. I will add more reviews after some days.READ MORE
5,Terrific purchase,"Little bit heating issues found within few minutes of use . I just got hands on it. I will test it and edit if its a real problem or is it just one time issue because of updating and running many apps.  Looks good. Camera seems to be good too. Search for my friend's channel ""mallu discovery tv"" for reviews of this mobileREAD MORE"
5,Highly recommended,"This phone is pretty marvelous, i didn't expect that the phone will be that much good...   Loved itREAD MORE"
5,Worth every penny,Osssmmm camera and vera level Prosser and phone Lock hight butget primiamREAD MORE
4,Nice,Good device for axomi. Thank you.READ MORE
5,Terrific,"I am loving to using it., Perfect package., Battery is super awesome... Screen using soo much smootth.. low light pictures are too good,💙💙😍😍😍READ MORE"
4,Delightful,Camera:- Butter in bread (tooo good)Battery :- Butter on hot tava (get's drain)Display :- reason to drain battery.I took for camera n camera is 100/100.READ MORE
5,Really Nice,Superb phone but battery backup not goodREAD MORE
5,Best in the market!,Awesome camera💥🔥Design best🔥🔥🔥Battery  and charger is best🔥I am personally like this phone🔥🔥🔥🔥🔥🔥.            🔥🔥🔥🔥🔥🔥READ MORE
5,Worth every penny,Very nice phone all are bestREAD MORE
5,Pretty good,Phone is really good. Little bit battery drain issue.READ MORE
4,Does the job,After update the battery drain become little faster while comparing with the phone before update. I have no complaints for other things.READ MORE
5,Worth every penny,What more to say this phone is great if you are not into Chinese and non Chinese issue after Motorola one fusion plus obviously but the shady game of non availability that flipkart is playing with us is the worst what's funny is that if stocks are so scarce then how could I get one that is manufactured / assembled in June 2020. This is just to create a false hype for the product also the recent price hike twice has decreased its value for money or price to performance efficiency which was the...READ MORE
5,Perfect product!,delivered in 62days😂😂but fone was awesome...READ MORE
5,Value-for-money,suprb phone... bt bettery backup not goodREAD MORE
4,Worth every penny,"Amazing Phone 🥰 Best Camera ❤️ Battery Drainage Fast, But Still Good ☺️ Performance Mind-blowing🤩🤩READ MORE"
5,Terrific purchase,"Camera is just awesome, it's little heavy but manageable.READ MORE"
5,Wonderful,Good MobileREAD MORE
5,Fabulous!,Excellent Camera with Latest Sensor of SonyIMX686 ...👌Terrific Performance👌...Beast Mobile...Very Fast DeliveryREAD MORE
3,Perfect product!,"Cons :-*Network connectivity Not good.*Camera not up to markPubg Experience:-*Best ever Experience*Playing on smooth and ultra recommend .*Play 10 math in Ace tire , avg kill 10+ and 8 ChickenBattery:-(playing pubg)* Gives battery backup around 6hrs Continuous with 60fps*4.5 hrs with 120fps* 0% lag even at battery less then 10%Heating :- Normal "" I played form 100% to 3% continous , mobile temperature was below 40°C""Little bit heat can be felt but it can be egnored.READ MORE"
5,Worth the money,Value for moneyREAD MORE
4,Must buy!,it's goodREAD MORE
3,Delightful,GOOD QualityREAD MORE
5,Awesome,GoodREAD MORE
5,Excellent Super Smart Phone,Best Smart Phone POCO X2Super Fast ChargerREAD MORE
4,Great product,Got mine today..realy flagship level experience. Best in respect quality design performance.dont listen #haters just worth to buy.and flipkart and the seller both r too good..thanksREAD MORE
5,Excellent,Awesome camera.... Value for money.....READ MORE
5,Worthless,Heating issue... When you charge it's heat... When you play COD in medium setting it's heat after 10-15 min... If you are on video call it's getting heat. But this is good for winter season... Please change the name of this phone TO POCO HEATREAD MORE
5,Delightful,WowCamera fabulousDesign fabulousPurple colour fantasticDisplay awesomeLittle bit battery problemBut except thisValue for money.I love it.And front camera just kill itI upload a picture taken by front cameraREAD MORE
5,Awesome,Best phoneBest cameraBest battery backupBest displayREAD MORE
5,Terrific purchase,Nice phone best quality superb cameraREAD MORE
5,Terrific,Loved it 🔥👌👌READ MORE
4,Value-for-money,Good productREAD MORE
5,Great product,I bought it in rupees 15499 ..Best phone in this price bt I realized there is little bit battery drain problem but that is not a big issue because it charged 0to 50% in just 30 min so no problem ..Must be recommendREAD MORE
5,Mind-blowing purchase,SuperREAD MORE
5,Awesome,After five-months experienceBattery 9/10Performance 10/10Pubg 10/10Camera 10/10(day light)Display 7/10READ MORE
4,Just okay,Nice camara Nice displayNice battary lifeSmooth gaming without any lag Pubg hd and high no lagSmooth and ultraREAD MORE
5,Super!,"Guys donot judge by the negative battery reviews, I have been using this since more than a week now and was sceptical about the battery life due to negative reviews but i was surprised to experience the battery life which easily lasts 1.5 days @60 hz and 1 day @120 hz for a moderate user. If you are a gamer you will have a great experience and you can easily charge your battery within 1 hour from 10% to 100%.I did not faced any heating issues whatsoever.Camera is great with all the featur...READ MORE"
5,Delightful,"Awesome one. Slight disappointed with the battery drain issue, though 27W charger makes up for this.READ MORE"
4,Just okay,Heating problemCall display problem Internet downREAD MORE
4,Excellent,I love poco ...i have poco f1..recent buy poco x2..nyc camera.nyc battry.overall is nyc ph..go for itREAD MORE
5,Terrific,Camera is greatDisplay is awesomeBattery life is goodNo heating issueOverall great phoneREAD MORE
5,Pretty good,Overall a good phone.READ MORE
5,Perfect product!,Everything is superb in the device in this budget segment. Battery sevice needs a little improvement and it will be a silent killer under 20kREAD MORE
4,Super!,WONDERFUL PRODUCT LOVE ITREAD MORE
5,Brilliant,One of the best from POCO..Nice camera and Performance 120Hz reality flow..Nice finished DesignSide mount Fingerprint is awesome..it's fastA great product at this price..Just go for it..READ MORE
4,Classy product,Very nice phoneREAD MORE
5,Just wow!,GoodREAD MORE
5,Awesome,Good productREAD MORE
5,Worth the money,Superb value for money phoneREAD MORE
4,Just wow!,I wish you could fix the battery draining problem by an update..Then the product will be outstandingREAD MORE
5,Terrific,WonderfulREAD MORE
4,Terrific,Great camera....Great performancesREAD MORE
5,Very Good,Awaome phone And velue for money but Bettery is draining please sloved Bettery issueREAD MORE
5,Just wow!,Awesome Camera QualityCamera Beast.Battery Backup Awesome.Display Quality Amazing.Nice One By POCO.READ MORE
5,Brilliant,Nice..✌️✌️✌️✌️READ MORE
5,Worth the money,Design super 🥰READ MORE
5,Really Nice,"It's been doing fine so far.. Except for the low light photos which are not the best I'd say, the camera performs well in daylightPerfomance wise it's good but the redmi note 8 pro has a stronger processor but the poco has an advantage of having a 120hz screen(which drains the battery too)Using it on 60hz will give you a good battery life but then, the whole point of buying this phone was for the 120hz display. If you can ignore the smoothness of 120 hz the the battery life won't disappoint...READ MORE"
4,Super!,Value for money product. It's like dslr camera. Pubg high definition main bhi chalta hai. Fully charged in 45 minute. Mobile hot kum hota hai. Looking so Gergious.READ MORE
4,Simply awesome,"Superb camera ,i love itREAD MORE"
4,Fabulous!,Performance is superb and really good cameraREAD MORE
5,Worth the money,everything is great except battery.... battery draining bit faster especially if you use fitness bandREAD MORE
5,Wonderful,Amazing camera.fully satisfied....value for money...READ MORE
5,Terrible product,One star for worst battery managementREAD MORE
5,Value-for-money,"Using for last 2 weeks , super performance , don't experience any battery draining problems, Rear cam is excellent.. must buy in 2020READ MORE"
5,Mind-blowing purchase,Amazing phoneREAD MORE
5,Useless product,battery too much drain as expected...READ MORE
5,Waste of money!,Worst battery I have got in this phone per hour I take 15% almost.READ MORE
5,Worst experience ever!,This rating is for one thing which is hitting problem.... Phone gets heated alot.... Think before u buy .....READ MORE
5,Highly recommended,No.1 quality brandREAD MORE
4,Not good,"i bought worst phone  ever in MY life . god dam it. if you wanna pubg player don't buy this poco x2 , really 120 hz refresh  rate no use at all .with the battery you can do iron your shirts, except camera there is no nothing . lots of lags , heavy temperature  it reaches 46 to 48 degree around.i really hate this phone.my phone easily hanging . and finally 730g  is waste. dont go with specs .READ MORE"
5,Simply awesome,Camera quality is best bust battery is not goodREAD MORE
5,Delightful,overall in this price phone is absolutely 👌 awesome.1. Display color and refresh rate is so good.2. 27 w fast charger in the box and no doubt on charging speed. apx. takes 70 min3. over all Rear camera quality is awesome but in slow motion  frame drop problem.4. Design and color are pretty good.5. value for money no doubt guys go for it. 🙂🙂🙂READ MORE
4,Awesome,Super phone this price range.READ MORE
5,Really Nice,"So I've been using this phone for 2 weeks now.I'll get straight to the point.*) There is no unusual battery drain at-least in my unit(Blue,64GB),easily got 9 to 10 hrs of SOT at 60Hz.*) No severe heating during Normal Usage or charging either. *) The phone does heat up to I guess,40-42 degrees after an hour of PUBG.*) If anyone is having the issues,here are some of the viable solutions:--> Update your phone to MIUI 11.0.11.0, --> and when you update your phone make sure the battery is...READ MORE"
5,Mind-blowing purchase,People are complaining that the battery performance is not so good but after 21 days of use I can say that it has excellent battery performance as it has 120hz display. Battery will last for 1 day if u r a heavy user with 8-10 hours screen on timeREAD MORE
3,Best in the market!,"Review after 10 days of usage.Its a power pack under 20k.Display quality is good.Camera is good.Sound overall good.Comes to battery as some complaint about battery drain issue as well i too experience the same but after a week the phone optimises everything and battery is upto mark and can really be used for one day with two hours pubg,mail,social sites and youtube.Where as phone is big,not friendly with one hand usage.Over all its a good option to opt from.READ MORE"
5,Wonderful,In 60 hz about 2 days battery life And you see my battery status...😇READ MORE
5,Excellent,best smartphonecamera-😍baterry-good . when you use in 60hzfrom my side👍👍👍👍Display-👍👍READ MORE
5,Excellent,Awesome phone in this range ..nice camera ..excellent display 👍READ MORE
5,Pretty good,It just wow....nice phIn this range best phREAD MORE
5,Good quality product,Nice Camera and mobile is really value for money..❤️❤️I'm big fan of PoCoREAD MORE
5,Good choice,Overall handset is perfect quite impressive... only need to improve Battery portionREAD MORE
5,Super!,overall mobile good but this price range display quality is not good but camera is fantasticREAD MORE
5,Simply awesome,This phone is totally outstanding. I was confused whether to buy note 9 pro max or poco x2 but at last i chose poco x2 and this is fabulous device.READ MORE
5,Highly recommended,In this price range best phone in all performanceREAD MORE
5,Great product,One hell of a beast! - Amazing screen quality. - Decent Camera - Great perofrmanceA class in its range.READ MORE
5,Best in the market!,Camera ultimate value for moneyREAD MORE
5,Terrific,Superb..READ MORE
5,Best in the market!,Performance nice cameraREAD MORE
5,Terrific purchase,"Phone is awesome. But battery is not long time available, but avarage anynow problem daily use. Not pubg use normal use 1.5 days use no duobt. Charging 1% to 100% 1.17 hours. Display quility is the best. Just like super amoled type feeling guye, no duobt.Cemera performance is already   best no doubt.READ MORE"
5,Best in the market!,Osm phoneREAD MORE
3,Nice product,Superb camera and performance best buyREAD MORE
5,Awesome,Price wise it's a beast smartphone.Go for itCamera awesomeREAD MORE
5,Great product,Nice ...READ MORE
3,Value-for-money,Osm camera phone.. Happy to see this mobile having wide ranges of camera.. Osm phone.. Don't wait go for it..READ MORE
5,Great product,"Great specs , super value for money phone..only one issue noted - battery drains very fast in 120 hz mode😐READ MORE"
5,Must buy!,Very good product and value for money:-);)READ MORE
5,Good,Camera is goodREAD MORE
5,Perfect product!,Value for moneyREAD MORE
3,Terrific,Thanks Flipkart for the very fast delivery within 24 hours of  order placed. Previously I have used Vivo Z1X.Got it for 14999. Totally worth every penny for the mobile.Touch 9/10Display 9/10 (1 Less because of SAmoled)Battery 8/10 ( yes it is draining fast)Camera 8/10 Design  9/10Sound  9/10Only Cons -- Battery draining fast because of larger display and refresh rate.Too much of apps preloaded in the phone.No Clock display in the lock mode.READ MORE
3,Classy product,"Awesome, worth every penny. Great Camera, Great Performance. full paisa wasool. and about Display... Amoled < IPS 120 hz.READ MORE"
5,Brilliant,The phone is just wow 🔥Super camera 🔥Super battery and back up too 🔥Super charging speed 🔥Super display 🔥🔥Go for it🔥🔥🔥🔥🔥🔥🔥READ MORE
4,Wonderful,Great experienceREAD MORE
4,Worthless,"worthless,battery draining very fastREAD MORE"
5,Worth every penny,goodREAD MORE
5,Worthless,One of the biggest disappointment is the display xiomi should make there display a bit more colourful like realme devices same display was used in redmi note 8 pro lack of colour makes it a bit less enjoyable.playing pubg with less colour even in high graphics is not as enjoyable like realme devices.specially the black colour is so dull feels like gray colour that makes everything looks faded. Not happy with phone watching tiktok playing games nothing as seems enjoyable on this device. Worst ...READ MORE
3,Mind-blowing purchase,Feelings are broken but connected with poco x2READ MORE
5,Fabulous!,1-Best display2-best camera3-best performance4-best battery backup5-overall best phoneREAD MORE
5,Expected a better product,I heard about the battery drain issue in this phone i thought poco will give an  update soon an fix it .but they have not done it yet now i don't think it's an software issue i think it's an hardware issue . battery life is so low that i have to charge it twice a day and it's very disappointing for poco to have a such a bad image please don't buy this everything is great but with out battery it's uselessREAD MORE
4,Terrific purchase,Superb mobileREAD MORE
5,Simply awesome,Everything is awesome in this price range ....and the camera is of another world...Here is a macro lens Shot..😁READ MORE
5,Excellent,Very Good CemeraREAD MORE
5,Perfect product!,Great phone thats itREAD MORE
5,Classy product,Osm cameraREAD MORE
5,Utterly Disappointed,"Battery life is poor, my 2 years old  Redmi note4 is providing more battery backup than This X2.Guys,CHARGING SPEED IS NICE, DAY LIGHT CAM IS ALSO GOOD BUT battery backup is damn bad.Think before buy. I wasted my money save yours.READ MORE"
5,Just wow!,Pogo number van mobile camera good quality battery good backup charging superREAD MORE
5,Highly recommended,Awesome camera with sharp details Big screen with 120hz but good battery backup for 120hz 27w quick charger in the box 👌👌 Killer mid range phone no heating issueREAD MORE
5,Nice,Nice mobile but battery drain issueREAD MORE
5,Excellent,"A great phone to go with. Although the display is not amoled but it won't disappoint you while watching videos. The IPS display is highly optimised. At this price, it's definitely the best for now👍READ MORE"
5,Worth every penny,Awesome Camera Battery Life is good Best ProcessorSmooth Display 120HzREAD MORE
4,Don't waste your money,Very bad product over heating problemREAD MORE
5,Just okay,3.5 out of 5.Bettery drained fast nd Sometimes ph will be hot.READ MORE
5,JUST GO FOR IT!!,"GOOD! VALUE FOR MONEY!!!DISPLAY IS AWESOME, COLORS ARE TRUE!BATTERY LIFE IS ALSO BETTER, FAST CHARGING IS ALSO GOOD!CAMERAS ARE VERY GOOD.SPEED IS ALSO VERY GOOD.NO ISSUES UP TILL NOW!READ MORE"
5,Utterly Disappointed,Exchange scam by flipkartREAD MORE
5,Terrific,Budget mobileBest camera👈Best processor👈Battery backup average 👎Best one 👍Go for itREAD MORE
5,Fabulous!,Excellent camera..Good battery backup on 60hzREAD MORE
5,Highly recommended,"After 1 month usage performance is best, camera quality in this price is best than other phone, battery consumption is high while using games but it consumed normal whene normal usage like play YouTube videos, display gives beast performance.READ MORE"
4,Worthless,Heating issue..backup is also not good..READ MORE
3,Good,Battery drainage is more faster.Camera gives better result in this mobile. You need to fix issue for battery drainage. Even i use 60hz display settings but battery drainage can't stop.battery drainage is too fast.READ MORE
5,Did not meet expectations,very bad performance battery backup is lowREAD MORE
